sex,age,height,index,amount
0,20,201,454082,975522
1,55,24,912299,143363
1,45,139,745956,411253
1,87,250,529525,144413
1,96,242,632059,908494
1,31,150,322194,115979
1,41,13,850494,582621
1,22,169,618742,293769
1,71,289,463167,77503
1,99,138,795564,800409
1,76,95,533306,571829
0,36,269,122548,140289
0,85,155,317219,662940
1,70,189,904479,299526
1,1,152,545820,777314
1,62,137,470034,682182
1,100,91,903180,922674
1,1,16,948095,565432
0,94,207,900480,824806
0,80,246,873529,364068
1,80,100,767499,877411
1,95,156,956440,121305
1,60,102,836239,872119
0,45,263,917011,929533
0,13,82,125675,377003
1,56,171,102659,872535
0,29,154,45507,828302
0,48,36,334228,540521
0,78,17,668141,13455
0,40,90,166616,505083
0,36,94,24525,195950
1,10,9,417481,75618
1,33,297,907672,205382
0,99,130,803297,86328
1,39,145,669496,695212
1,3,1,597615,15922
1,23,252,418736,20314
1,50,107,680118,789738
0,12,9,187360,863802
1,93,199,58484,789801
1,42,217,50087,311818
1,59,101,900491,174915
1,52,8,388969,904831
0,29,212,847676,692924
1,34,140,46756,120136
0,78,261,411029,662980
0,58,151,964952,349842
0,28,59,273253,577682
0,19,59,793558,881328
0,58,129,92469,739246
1,12,52,16974,975626
0,81,243,638560,449586
1,91,186,370251,168070
1,61,68,295644,876522
0,45,84,670124,71152
1,59,158,6153,657798
1,44,84,910037,600601
1,66,151,385926,501691
0,69,226,974635,101591
1,67,45,924468,228881
1,26,9,806547,204144
0,17,121,594630,280035
0,20,149,869890,469002
0,55,292,322479,77528
1,18,270,318427,352305
1,87,176,339816,407505
0,81,292,423143,945027
0,65,258,353623,180252
1,10,286,892424,71960
1,59,34,665396,548622
1,46,292,354666,295884
0,16,25,117122,591964
0,93,14,649951,278788
1,93,198,347224,306126
0,49,195,456635,905321
1,10,83,25656,374599
1,24,177,174530,145484
1,86,47,579505,835070
0,8,180,834883,356688
1,1,166,599403,656350
1,81,146,336593,935901
0,69,111,870972,478291
1,93,181,656663,517029
0,77,165,308543,627315
0,8,273,100539,654977
0,92,245,208314,991460
1,9,75,831642,491771
1,28,26,605063,587930
1,17,126,814933,371098
1,25,126,325805,966569
1,32,134,729507,591389
0,60,266,627462,518964
1,2,284,411234,205667
1,44,62,554826,641367
1,34,56,429010,547308
0,95,24,88989,515671
0,9,167,417110,780553
1,22,177,625936,415716
1,71,16,356522,704461
1,31,289,739617,807709
0,68,282,626881,6963
1,3,253,576139,376274
1,79,222,393898,735839
1,44,183,674867,433608
0,96,52,583413,62777
1,17,21,987065,428959
0,59,109,327614,759196
1,62,77,662629,498840
1,9,149,109542,329363
1,58,101,538554,300383
0,85,107,731406,934662
0,45,246,153220,152760
1,32,212,831605,529034
0,80,261,951322,148133
0,35,210,329933,265269
1,31,266,985396,414343
1,98,59,525224,810908
1,8,12,38087,478230
0,2,285,730666,229573
0,48,216,453095,913225
1,9,42,585965,880369
0,74,290,561474,241974
1,15,274,563360,201245
1,28,207,151587,2415
0,60,266,239886,574149
1,6,233,118830,194080
0,18,113,372392,884243
1,6,115,781459,995200
0,98,232,71898,234725
1,90,83,186205,802676
0,22,119,16302,704301
0,74,31,658764,37747
0,6,115,843498,474269
1,33,240,45892,343330
0,45,74,241996,907049
1,27,198,997875,249682
1,23,68,324312,347793
0,38,170,821693,272997
1,85,21,240375,558762
1,73,11,158246,779596
1,55,89,966747,433896
1,21,146,754938,207047
0,73,123,185257,809944
1,99,161,565214,287256
0,85,290,783718,367904
1,4,166,201494,86421
0,91,34,407712,673225
0,93,151,885534,584710
0,3,58,143487,339377
0,80,18,675881,119795
1,31,96,813954,398816
0,80,216,472835,599927
1,67,150,493211,612775
1,23,211,920672,305796
1,68,76,245499,725996
1,19,192,834798,773111
0,67,248,906114,209349
1,26,184,868207,991626
1,13,262,368220,26065
0,94,255,902683,281037
0,14,96,335945,281251
1,75,83,439428,450492
0,98,57,131456,561161
1,13,11,722177,498854
1,92,27,311085,964139
1,96,262,389758,955487
1,99,101,461458,604826
1,51,21,538800,196540
1,31,258,274941,780071
1,61,261,867195,609749
0,71,254,997006,930999
0,41,60,368308,448893
1,4,213,252486,267675
1,90,119,306168,282931
0,23,279,71265,687715
0,3,187,907881,793785
0,36,53,335976,142989
0,96,161,108657,402488
1,48,158,165702,12732
1,86,239,993420,310053
1,66,100,67797,972550
1,95,295,348108,763235
1,97,67,649749,454307
1,46,137,582628,454087
1,100,251,199926,747580
0,49,214,343313,857421
1,83,98,815976,797260
1,8,11,55249,757166
0,88,4,900718,883276
0,47,206,662947,497994
0,83,113,46255,825129
1,77,19,656713,13041
1,75,147,339107,42002
1,47,4,706782,151403
1,69,37,434584,518472
0,40,136,539780,375945
0,9,271,608927,369537
0,47,54,769803,8353
0,80,218,590018,986124
0,48,201,851508,952651
1,24,71,119163,540147
1,20,157,147049,312909
1,70,179,343920,280534
0,66,215,515260,457659
1,20,186,873941,832238
1,60,192,881259,705391
0,38,120,570356,830753
0,16,241,565330,984938
1,63,205,367497,517943
1,63,90,3859,234492
1,2,7,451725,515294
0,1,212,164912,476610
0,58,206,826379,743419
0,77,299,588349,468861
1,52,293,937907,612888
0,91,40,41451,957538
0,4,90,357362,62556
0,58,220,575765,11673
1,67,287,282413,777125
1,78,187,6881,231668
1,47,168,437079,270565
1,80,170,116742,511809
0,82,263,713349,87723
0,33,141,512991,345244
0,25,3,679624,541518
0,56,252,496707,292797
0,11,246,671603,565485
0,88,270,610780,136674
0,48,249,197146,810369
1,28,285,636479,705469
0,5,116,46928,244323
1,9,257,436321,409346
1,90,261,203260,397382
0,96,87,643978,706285
0,42,110,233861,529767
0,29,83,808748,133585
1,90,93,417763,946889
0,39,280,484621,743168
1,1,217,319013,292218
0,21,108,668432,831047
0,65,28,924298,186273
0,48,50,790091,768384
1,66,109,735601,647147
1,4,71,613816,229866
0,41,111,431116,891000
1,82,200,362567,41800
1,79,63,750071,798003
1,39,26,343846,638638
1,12,30,988664,350646
0,46,180,977455,369806
1,16,149,617200,88067
0,42,246,822532,107810
0,46,205,27109,48195
0,13,86,862289,574110
0,9,199,766467,714212
1,78,226,985690,294509
1,96,23,385174,652007
1,53,30,746340,502177
1,50,107,702822,438032
1,36,138,567801,329030
0,36,61,335023,592693
0,89,20,211785,304945
0,62,239,165926,705990
1,9,49,909918,573751
0,34,114,524576,722894
0,90,240,921775,531642
0,21,268,409547,815180
0,7,285,17462,592583
1,80,121,519818,705259
1,22,1,375094,11973
1,34,221,45333,107710
1,25,231,716379,922281
1,13,143,913133,270577
0,67,184,391971,243140
0,79,227,82519,967293
0,89,258,165526,290581
1,21,159,515876,231136
1,100,283,561849,231965
1,57,144,648223,841455
1,55,15,632058,592478
1,3,279,890995,654254
0,70,199,312213,32412
1,50,293,65999,136876
0,35,82,323535,420827
0,76,8,865144,745113
0,48,250,414735,320459
0,95,269,178028,494973
1,5,166,863871,757956
1,81,169,935576,198618
0,80,177,455536,727014
1,55,36,763314,226171
1,56,187,903698,681615
0,49,223,36566,927268
1,8,183,153802,698987
0,99,260,149414,431413
0,79,195,24869,589662
1,79,275,725875,749111
0,11,118,486373,951884
0,16,289,852672,107184
1,14,251,698267,441821
1,23,148,978963,613029
0,50,300,358220,391080
1,47,138,170067,81731
1,47,23,297112,778815
0,62,123,541228,768380
1,24,267,674406,732956
1,12,130,365986,3329
1,55,91,746843,641245
0,33,10,231934,854497
1,13,42,363909,325520
1,37,90,652038,973267
1,60,48,364678,405876
0,61,159,835894,730626
0,75,206,722854,733373
1,59,98,145926,599936
0,28,246,653403,485477
1,65,77,68267,29083
0,31,0,771321,979035
1,97,45,155888,821886
0,46,155,576699,672215
0,51,225,890605,261932
0,24,240,113691,222769
1,91,288,855525,243212
0,6,15,185555,341328
0,52,53,192964,270209
1,26,109,728594,215739
1,16,269,252826,782576
1,18,298,643067,31294
1,62,151,733724,137391
0,78,264,251854,574913
0,24,184,103686,671395
1,37,291,29955,434712
0,85,224,794364,103010
1,31,290,393259,940075
0,91,1,700852,821796
0,47,35,695042,863786
0,58,179,78579,400213
1,36,159,897954,830820
0,74,165,533474,84756
0,26,225,365281,7049
0,86,186,487253,538822
1,56,42,997783,671440
0,98,204,201552,893202
0,96,145,26748,442890
1,10,220,539271,612845
0,7,212,778156,606716
1,2,42,375026,886977
0,26,273,682100,182152
1,23,46,43629,532532
1,50,143,14147,733502
1,15,131,517156,448007
0,99,71,624890,461734
1,68,92,911040,28045
0,35,168,607586,700346
0,61,280,130016,896861
1,12,156,326834,34795
1,60,120,815927,520694
0,40,206,921351,126306
0,23,19,735497,541119
0,63,152,685262,533340
0,27,169,697811,148622
1,91,91,918284,417565
1,26,194,789744,226169
0,53,131,689614,592805
0,5,10,139534,320532
0,24,56,724049,858319
0,73,116,46779,132104
1,97,232,700589,194897
0,25,81,598578,179930
0,81,153,770404,573966
1,21,288,462270,576
0,62,283,981933,598142
0,95,163,75285,380677
1,1,123,593144,436900
1,91,195,172580,445571
0,34,281,257929,990312
1,14,252,679646,793101
1,55,244,527186,216126
1,96,95,186349,551614
0,27,124,618001,806363
1,51,0,61665,647335
0,31,157,751887,406662
0,85,181,821699,718405
1,32,253,53567,484587
1,50,253,968632,702387
1,25,121,969619,152793
1,13,175,599387,240554
1,99,102,893638,826780
0,52,227,776486,10901
0,52,130,233778,550702
0,100,220,610855,391409
1,42,135,861643,745784
0,19,286,696817,54950
1,49,228,12841,614487
0,56,147,761280,456872
1,24,237,498105,341045
1,97,126,360223,893253
1,55,214,194438,659070
0,38,278,150985,751554
1,15,26,959530,151049
0,85,14,881013,316684
0,40,219,17457,720835
1,9,270,637263,793931
1,93,215,115821,946257
0,10,271,873578,755027
0,71,237,639201,217255
1,85,255,964714,528612
0,1,45,298047,594483
0,37,193,206612,166279
1,25,125,817998,684074
0,67,270,510767,386821
1,26,279,490981,800614
1,20,91,242723,401288
0,97,138,435990,939561
1,17,128,485442,30050
0,48,133,666847,621533
0,61,153,933806,990767
0,7,269,643758,938600
0,44,162,487489,576226
0,89,44,74332,403741
0,48,37,710395,611509
1,5,231,640728,550452
1,15,13,800728,218156
0,90,113,885113,937800
1,61,16,420203,768367
0,76,249,171512,185989
0,97,29,795650,262490
0,57,142,643814,675907
1,15,43,147744,348982
0,100,48,518553,141275
1,19,63,692400,650716
0,77,298,82517,76678
0,51,22,866910,171681
0,27,272,39752,546982
1,47,48,258116,52708
0,83,257,397089,307053
1,37,255,817089,812221
1,85,40,162152,290207
1,83,57,103781,654395
1,55,256,74,253511
1,79,70,912346,296844
1,84,77,372941,399955
0,14,285,799167,347521
0,47,254,456911,757851
1,65,166,374413,950178
0,41,287,838674,595628
1,35,235,362446,907532
1,45,116,866070,817212
1,22,201,84874,437878
1,57,287,84133,378051
1,27,279,89626,854305
1,9,25,690996,50397
1,37,227,577703,262564
1,99,212,560713,872622
0,79,141,73662,397523
1,90,77,693593,866443
0,33,249,425611,111214
1,31,257,256456,421730
1,10,136,421601,911551
1,15,142,453391,684712
1,62,17,715041,257244
1,98,141,183906,771977
1,86,114,519055,743189
1,51,73,578760,727365
1,58,1,531907,821816
0,34,110,913439,924506
1,7,152,557262,322986
0,0,151,392843,866990
0,91,270,688169,379647
0,46,202,273699,897508
0,94,221,856238,46724
1,62,270,70281,43850
1,3,246,352467,544204
0,87,111,349314,817853
0,23,59,21559,208102
1,94,185,73052,840056
1,80,219,488595,719052
1,63,294,470773,548826
0,78,159,577087,856725
0,42,147,625418,188047
1,84,70,493329,451303
1,99,232,420641,799488
1,92,277,180246,951999
0,73,251,875479,928885
1,4,216,50289,892046
1,77,212,151522,810018
0,99,282,179351,757270
0,52,197,451704,332304
1,28,196,774339,270875
0,1,132,266872,613911
0,18,15,764097,488444
0,28,209,405990,341168
1,53,78,658000,389655
1,92,257,911004,16319
1,10,244,342757,101724
1,93,241,874702,859753
0,8,179,864248,248110
0,82,160,264538,291219
1,55,218,660368,887459
0,58,20,528013,250239
0,46,90,746068,547851
1,24,1,608986,486550
0,95,117,419686,141649
1,100,42,353900,728343
0,70,160,430050,952503
1,25,139,934422,946566
0,62,290,482615,345040
1,4,204,424015,813524
1,62,19,626593,268049
0,43,162,606897,458119
0,38,246,376105,634366
0,83,100,282822,289672
1,3,82,190227,522089
0,87,5,747096,351535
1,48,203,641318,809677
0,26,185,648462,509644
1,0,210,512271,811273
1,36,107,590137,608573
1,73,71,354341,785667
1,54,99,245551,668284
1,62,149,690328,139776
0,39,159,440536,598882
1,52,149,267738,29773
1,37,101,931902,839755
1,18,233,799110,314509
0,92,269,832265,157503
1,4,51,968206,516006
1,57,19,99398,97526
0,90,116,427312,660467
1,46,241,463212,851665
0,60,133,556518,844852
1,88,60,440093,131431
0,51,16,711226,597331
1,8,148,677935,368371
0,81,13,310524,875066
0,91,205,464151,827900
0,5,176,845520,695860
0,19,47,422792,592936
1,50,225,760364,118109
1,30,123,159560,191449
1,35,218,549986,770846
0,84,14,760278,888527
0,19,100,212707,360812
1,26,263,522168,993845
0,36,209,644742,701278
1,72,81,110614,131976
1,76,258,402933,323082
0,6,291,78903,423787
1,73,114,534803,288230
0,49,112,743487,406740
1,71,280,813624,72259
0,45,207,583813,1372
1,83,100,161077,888249
1,59,76,337104,291163
0,61,97,225964,394666
0,46,191,629467,332133
1,23,259,888595,922484
1,19,11,982675,457520
1,39,203,230839,120039
1,43,185,744074,560533
1,21,61,725889,805608
0,95,183,692117,814069
1,4,94,157626,381350
1,8,238,3922,290513
1,10,70,264881,450365
1,81,166,36524,729535
1,35,39,268580,703085
1,49,137,476892,467534
1,61,16,341747,966116
1,25,42,118620,849040
0,14,19,418423,78107
1,41,3,856740,59334
1,29,88,959001,792598
0,98,117,384586,995725
0,88,86,581784,749258
0,81,244,569146,494077
1,60,166,58636,431956
0,26,241,119093,369608
1,99,69,933163,335291
0,38,258,487034,566383
0,40,276,478994,249553
1,44,176,687622,274170
1,31,59,922020,873932
0,38,283,103238,453687
0,82,28,377787,362453
0,96,142,491577,103143
0,51,104,306661,530762
1,94,73,787943,456805
1,95,131,190878,114472
0,28,220,724358,485230
1,89,223,569459,243357
1,28,49,156050,643964
1,21,190,108298,660297
1,60,43,15432,945503
0,57,6,123457,144076
0,49,232,192657,434822
0,97,197,454170,145869
1,90,146,595122,975668
1,63,119,738684,473918
1,67,286,688417,981882
0,76,42,462690,9571
1,69,110,100570,36130
1,12,88,239890,255117
0,95,227,923543,54359
1,80,200,206471,163780
1,46,155,855073,994431
1,68,252,425604,560715
0,83,269,752389,628448
1,26,211,336413,875322
0,79,47,888306,840057
1,21,69,76524,787478
1,88,141,952330,838606
0,15,80,141967,273836
0,81,209,590658,485975
0,40,143,874252,13294
0,93,119,479867,426236
0,65,94,334438,190852
1,86,229,934187,938263
1,16,25,912303,410355
0,26,74,417123,919602
0,32,102,635744,555541
1,24,262,135839,303221
0,49,286,424871,881736
0,39,292,113370,231984
0,75,166,134890,605594
1,69,20,565254,842582
1,80,44,964533,946616
1,3,58,64588,350100
1,27,50,188468,746365
1,25,100,836142,228666
0,48,164,867518,856787
1,28,22,531409,82899
1,36,227,72165,170162
1,28,254,649420,858919
0,28,110,620303,386206
0,100,5,900931,231465
1,40,26,154482,227910
1,90,195,295275,420447
1,92,51,951441,106969
0,61,29,970132,485132
0,86,211,783042,257426
1,27,134,577617,435654
1,49,164,812312,826209
1,77,244,266462,124691
0,12,282,14751,686586
1,53,27,301384,908345
1,74,234,931348,136586
1,92,223,159909,236294
1,77,160,309780,699520
0,8,37,385763,563151
1,13,181,436431,79713
1,48,282,413492,975938
0,63,91,821346,652383
0,26,150,558435,984496
1,43,73,340445,960825
0,2,269,131928,503581
0,64,1,604254,832816
1,38,38,685715,878482
1,34,177,481965,46421
0,18,272,320962,210646
1,25,210,202901,177975
1,6,133,633475,772888
1,62,33,640612,465424
0,37,51,13275,157256
1,17,56,963944,262416
0,76,62,393887,505655
1,66,160,270158,999164
0,16,277,619085,842530
1,94,107,801118,682806
1,51,289,90998,617891
1,65,34,478368,506724
0,9,259,276201,719235
1,68,245,744448,732905
0,88,261,727207,69004
1,76,235,335435,130265
0,94,207,138450,723165
0,94,270,209307,792193
1,96,253,462989,620069
0,78,23,819189,321463
1,85,57,337155,58838
1,64,172,310544,752408
0,41,57,124252,105587
1,73,185,654514,618424
1,12,11,299458,437221
0,31,287,580731,542337
0,19,276,579434,618566
1,65,47,756115,104868
1,61,222,664794,553949
1,14,204,789290,989581
0,89,8,422239,375395
0,72,214,291217,691014
0,55,288,544969,941138
1,65,10,688989,152669
0,98,292,60638,634274
0,94,220,699285,670308
1,60,231,848962,473543
1,91,56,610014,438389
0,99,187,899714,808626
0,55,48,319841,775198
1,27,62,369590,455962
1,31,168,693072,988741
0,41,113,411276,99532
0,42,242,773495,431497
0,37,26,237415,22868
0,100,286,213187,924538
0,88,190,518770,905341
1,92,86,169773,300519
0,7,2,69889,802650
1,21,298,93838,897630
1,25,189,577041,995561
0,53,104,477188,948096
0,37,118,609523,140262
0,94,207,426595,242266
1,82,103,710186,940819
1,53,202,958890,355667
0,77,189,596036,16359
0,52,142,927250,721236
1,21,217,266297,773681
0,3,116,955604,62398
0,68,205,428306,459958
1,70,31,149156,403196
0,68,32,356586,239408
1,4,222,39092,698311
1,68,121,475901,992116
0,49,90,702243,991095
0,63,222,81620,322484
1,71,168,306622,278620
0,39,197,814693,312246
1,91,65,108441,378228
0,81,104,560246,476126
1,30,78,683523,844933
0,16,66,596346,734106
1,53,217,532720,893028
1,18,238,300989,262216
0,34,109,115206,455860
1,45,233,201449,535907
0,58,36,298339,891328
0,14,299,403210,211280
1,0,113,254335,779418
0,45,80,44425,615988
0,90,72,268727,146723
0,49,225,753049,33620
1,98,35,255891,882479
0,86,31,297175,87675
0,98,213,687331,251365
1,21,228,768021,953554
0,79,258,363653,736855
0,20,6,179893,593436
0,49,15,99091,109525
0,62,124,139578,323192
0,49,203,266173,872758
1,41,126,716503,84183
1,71,191,658915,578350
0,36,93,195034,32199
0,31,77,563952,324100
0,16,196,180376,97126
1,53,175,735128,697678
1,89,219,34399,617444
1,87,291,76479,697663
1,46,209,399354,431162
1,36,99,777334,131625
0,89,165,281609,658719
0,10,57,530493,150974
1,2,289,481064,965276
1,92,169,74693,258096
0,28,137,397480,34577
0,68,296,123373,484207
0,73,280,154842,224291
0,17,282,912260,1793
0,71,219,219367,13757
1,23,82,341787,245935
1,60,169,474126,160606
1,14,296,244701,458103
0,21,105,418088,645229
0,11,204,846727,520068
0,63,115,963168,600789
1,2,87,619129,928451
0,44,161,703026,853141
0,72,71,505606,349521
0,48,220,249655,851615
1,1,214,821077,695957
0,97,110,476272,543783
1,17,199,616350,226169
1,82,201,986369,365412
0,12,156,108386,939965
1,75,195,304381,48601
1,60,176,581283,2696
0,7,250,159669,544934
0,35,179,993391,328439
1,3,54,482370,635189
0,95,172,462777,461690
1,90,283,527484,283578
1,14,132,385163,957509
0,86,163,820024,544879
0,31,210,203632,298840
0,67,84,238045,607300
1,33,239,421395,941015
0,88,243,295414,667137
0,47,154,459921,389728
0,64,240,931463,977731
0,38,80,328724,692321
1,73,120,535202,609505
1,33,219,637404,990425
0,17,151,992653,951298
0,63,273,812061,122079
1,92,156,391561,314727
0,34,11,416420,323201
1,54,153,157068,345205
0,43,196,113113,192392
0,0,222,849347,615220
0,69,51,734521,497346
1,15,218,615781,550951
1,80,218,570268,406628
1,14,285,132425,331577
1,48,232,103591,85141
1,98,27,915993,538335
1,74,215,627846,101589
1,3,23,519940,679078
0,5,5,927615,610978
1,60,286,779471,338104
1,68,114,432864,26849
1,20,219,459805,416662
0,94,210,448767,85006
1,86,221,28965,794099
0,62,154,406360,40889
0,68,178,678022,474638
1,47,62,569256,440215
0,67,291,352767,823914
0,73,269,201933,133634
0,56,193,408749,992301
0,37,153,897443,137465
0,49,193,853578,57647
0,69,101,220236,471874
0,52,81,485016,982409
1,71,131,197578,674207
1,100,144,119328,797472
0,90,89,535400,204525
1,50,193,518140,154893
0,77,275,948840,261
0,1,241,295733,530523
1,76,267,413011,188776
0,49,254,492973,581304
0,53,12,708254,396494
1,95,158,31592,534267
0,21,211,836199,437844
0,6,173,117515,376039
0,56,113,228386,558797
1,36,136,833040,290362
